listing_id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,property_type,accommodates,first_review,review_scores_value,review_scores_cleanliness,review_scores_location,review_scores_accuracy,review_scores_communication,review_scores_checkin,review_scores_rating,maximum_nights,listing_url,host_is_superhost,host_about,host_response_time,host_response_rate
880436299626256950,Classy Artist Tranquility,228903178,Wanda,Kau,19.063102,-155.800345,Private room,125.0,15,0,,,1,363,0,,Private room in home,1,,,,,,,,,365,https://www.airbnb.com/rooms/880436299626256950,False,"Professional Musician, Fun Loving Full Of Life!!  I Love Travel & Playing Music!! Golfing , Boating!",,
13172162,2 Bedroom Condo Suite w/Premium Ocean View at HCR,73088478,Hanalei Colony Resort,North Shore Kauai,22.22166,-159.54459,Private room,,180,10,2021-10-30,0.11,5,338,0,58011027,Room in boutique hotel,3,2016-07-30,4.44,4.8,4.89,4.5,4.9,4.89,4.7,1125,https://www.airbnb.com/rooms/13172162,False,,a few days or more,0.0
31128846,The “Meeting Place” #8,3720043,Jayson,Primary Urban Center,21.28565,-157.81532,Private room,,5,44,2021-11-05,0.7,8,0,0,"270300270000, #8, TA-045-643-5712-01",Private room in hostel,1,2019-01-17,4.89,4.57,4.73,4.91,4.89,4.93,4.75,1125,https://www.airbnb.com/rooms/31128846,True,"Aloha from Hawaii! 
I am born and raised in Hawaii and my wife Tokyo Japan.  We both love to travel and have brought many of our experiences to our real estate business.
We also love to go out to eat, all beach activities, (especially bbq's) and fishing.

Our passion is to globally change the direction of peoples lives. 
""Spread the Aloha"".
How we do that is bring people from around the world to live under one roof, treat each guest like family, give the opportunity to communicate face to face, and know what each guest wants before they ask for it. (Japanese call it ""Omotenashi"")
The vehicle we use to accomplish this is our real estate rental business.  

",within a few hours,89.0
858956917593117179,Surfers Room - Beach Home in the City,502335155,Vance,Primary Urban Center,21.28065817079567,-157.79329689571662,Private room,125.0,30,5,2023-09-30,0.48,1,88,5,"330110400000, TA-126-155-2640-01",Private room in home,2,2023-05-14,3.8,3.6,4.0,3.8,4.6,4.2,4.0,60,https://www.airbnb.com/rooms/858956917593117179,False,"A   3rd & 4th generation in Hawaii, born and raised in Hawaii.  A big wave surfer myself, until I took up hydro foiling

Ive been a professional Photographer  for 30 yrs,  Im a easy going.   I enjoy hosting.

 Due to the new City short term rentals laws, if you need a custom stay  please let me know.

All the best,

vance",,
42439389,1BR with Free Parking in Honolulu,299583036,Eriko,Primary Urban Center,21.30849,-157.86111,Private room,129.0,2,156,2024-03-10,3.16,1,23,36,,Room in hotel,4,2020-03-01,4.81,4.94,4.64,4.87,4.96,4.9,4.82,1125,https://www.airbnb.com/rooms/42439389,False,"Aloha I'm Eriko from Japan living in Hawaii!
Love surfing, snowboarding and yoga.
Feel free to talk to me anytime, wanna have fun with you :)
Mahalo!",within a few hours,90.0
934234439856344004,The Modern Honolulu suites,61023970,Ifiya,Primary Urban Center,21.28531647536184,-157.83994746462847,Private room,300.0,7,0,,,2,363,0,Exempt,Room in hotel,2,,,,,,,,,365,https://www.airbnb.com/rooms/934234439856344004,False,"Hi there! My name is Ifiya and I'm an entrepreneur/nurse from MD & Kevin works in cyber. We are lifelong learners and always looking for ways to challenge our-self and grow both personally and professionally.
I believe that being an entrepreneur, passion for hospitality and real estate will take my family very far, and I'm excited to see where my journey will take me. 
Thanks for taking the time to read my profile, look forward to hosting you.",within a few hours,100.0
674121176451758189,"Deluxe Room 1 King OR 2 Doubles, Near Beach",276353549,Waikiki Heritage,Primary Urban Center,21.2802963,-157.8311537,Private room,207.0,1,0,,,5,364,0,Exempt,Room in hotel,3,,,,,,,,,365,https://www.airbnb.com/rooms/674121176451758189,False,,within an hour,100.0
816797961661654496,Spacious Hawaiian Apartment,161632313,Gabriel,Primary Urban Center,21.301140243625515,-157.82888923676785,Private room,180.0,29,1,2023-04-08,0.09,1,365,1,,Private room in rental unit,2,2023-04-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/816797961661654496,False,"Born and raised in Kauai, Hawaii.
High School in Bangkok, Thailand.
Currently studying biochemistry at university in Honolulu, Hawaii.

I surf, hike, climb (a little), love outdoor activities, and love life!

All about exploring what this world has to offer!",,
555007540107677721,Tropical Paradise-Amazing Views- HBR 5303/4,428558902,Gregory And Elizabeth,North Shore Kauai,22.21798,-159.4946,Private room,655.0,1,5,2023-12-29,0.34,4,219,4,"540110030035, TA-123-993-9584-01",Private room in rental unit,11,2023-01-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/555007540107677721,True,,within an hour,100.0
17668599,Paradise on a Budget #3,54691250,Steve,Primary Urban Center,21.28941,-157.82138,Private room,61.0,30,128,2024-02-01,1.53,3,246,11,,Private room in home,1,2017-05-01,4.83,4.85,4.83,4.9,4.91,4.89,4.84,90,https://www.airbnb.com/rooms/17668599,True,"Aloha!!  I am a friendly, happy & thankful gay man!!  I moved to Hawaii over 15 years ago from Los Angeles in search of true happiness.  I found it!!!  I love my life!!!
Please allow me to share my modern urban oasis with you & help to make your Hawaiian experience a memorable one!!! ",within a few hours,100.0
652093270834277115,"Aloha Gem Studio, 2 bed w/ kitchen, Highspeed WiFi",462628681,Denis,Primary Urban Center,21.283179839689197,-157.83168845819702,Private room,194.0,3,37,2024-01-03,1.83,1,152,15,Exempt,Room in boutique hotel,4,2022-07-26,4.81,4.92,4.97,4.97,4.95,5.0,4.92,1125,https://www.airbnb.com/rooms/652093270834277115,True,"Am a Filipino American and a proud U S Veteran. Fond of reading financial books specifically real estate investing. Love talking to people, shy type of person but friendly.",within an hour,100.0
21179848,All Brand-New Remodeled 2023 Ocean Sunset Views,24131057,Anna,Primary Urban Center,21.28331,-157.83774,Private room,182.0,1,98,2024-03-02,1.26,2,200,24,"260100070835, 2131, TA-048-498-8928-01",Private room in condo,6,2017-11-10,4.67,4.61,4.92,4.78,4.92,4.91,4.69,1125,https://www.airbnb.com/rooms/21179848,False,"I will do my best to create a room that can be a part of your memories, so if you have any questions, don't hesitate to ask. Thank you for visiting my listing page.
Mahalo,",within an hour,100.0
5347356,Green Sands Oasis Cabin #1,27713154,Deanne,Kau,19.01138,-155.66386,Private room,70.0,1,158,2024-03-10,1.88,7,333,37,TA-110-626-5088-01,Private room in farm stay,3,2017-05-01,4.83,4.8,4.85,4.85,4.91,4.91,4.83,30,https://www.airbnb.com/rooms/5347356,True,,within an hour,100.0
674118699391224893,1 King Bed OR 2 Doubles in Central Waikiki,276353549,Waikiki Heritage,Primary Urban Center,21.2802963,-157.8311537,Private room,999.0,1,0,,,5,364,0,"260030540000, TA-100-079-4624-01",Room in hotel,3,,,,,,,,,365,https://www.airbnb.com/rooms/674118699391224893,False,,within an hour,100.0
985368633214538506,The Modern Honolulu - City View Hotel - King,478525949,Nester,Primary Urban Center,21.28501,-157.83916,Private room,237.0,1,0,,,3,127,0,Exempt,Private room in resort,2,,,,,,,,,1125,https://www.airbnb.com/rooms/985368633214538506,False,,within a few hours,75.0
17893176,Paradise on a Budget #2,54691250,Steve,Primary Urban Center,21.28925,-157.82135,Private room,68.0,30,182,2024-03-12,2.14,3,242,29,,Private room in home,1,2017-04-03,4.87,4.93,4.71,4.92,4.97,4.94,4.9,90,https://www.airbnb.com/rooms/17893176,True,"Aloha!!  I am a friendly, happy & thankful gay man!!  I moved to Hawaii over 15 years ago from Los Angeles in search of true happiness.  I found it!!!  I love my life!!!
Please allow me to share my modern urban oasis with you & help to make your Hawaiian experience a memorable one!!! ",within a few hours,100.0
779171714507657206,The Modern Honolulu - City View Hotel - King,478525949,Nester,Primary Urban Center,21.28501,-157.83916,Private room,237.0,1,3,2023-12-15,0.6,3,127,3,Exempt,Private room in resort,2,2023-10-26,5.0,4.33,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/779171714507657206,False,,within a few hours,75.0
20057940,Paradise on a Budget #4,54691250,Steve,Primary Urban Center,21.28843,-157.82136,Private room,58.0,30,173,2024-02-18,2.14,3,334,13,,Private room in home,1,2017-08-03,4.84,4.92,4.69,4.91,4.95,4.93,4.86,90,https://www.airbnb.com/rooms/20057940,True,"Aloha!!  I am a friendly, happy & thankful gay man!!  I moved to Hawaii over 15 years ago from Los Angeles in search of true happiness.  I found it!!!  I love my life!!!
Please allow me to share my modern urban oasis with you & help to make your Hawaiian experience a memorable one!!! ",within a few hours,100.0
674110540122464734,King Bed w/Sofa Bed in Central Waikiki,276353549,Waikiki Heritage,Primary Urban Center,21.2802963,-157.8311537,Private room,999.0,1,0,,,5,364,0,"260030540000, TA-100-079-4624-01",Room in hotel,3,,,,,,,,,365,https://www.airbnb.com/rooms/674110540122464734,False,,within an hour,100.0
674114318670689224,"Studio w/Kitchenette, 1 Queen Bed OR 2 Twins",276353549,Waikiki Heritage,Primary Urban Center,21.2802963,-157.8311537,Private room,999.0,1,0,,,5,364,0,"260030540000, TA-100-079-4624-01",Room in hotel,3,,,,,,,,,365,https://www.airbnb.com/rooms/674114318670689224,False,,within an hour,100.0
32313028,The Meeting Place #5,3720043,Jayson,Primary Urban Center,21.28794,-157.81379,Private room,,14,29,2023-08-25,0.58,8,0,4,"270300270000, #10, TA-045-643-5712-01",Private room in hostel,1,2020-02-26,4.86,4.48,4.66,4.79,4.86,4.9,4.83,150,https://www.airbnb.com/rooms/32313028,True,"Aloha from Hawaii! 
I am born and raised in Hawaii and my wife Tokyo Japan.  We both love to travel and have brought many of our experiences to our real estate business.
We also love to go out to eat, all beach activities, (especially bbq's) and fishing.

Our passion is to globally change the direction of peoples lives. 
""Spread the Aloha"".
How we do that is bring people from around the world to live under one roof, treat each guest like family, give the opportunity to communicate face to face, and know what each guest wants before they ask for it. (Japanese call it ""Omotenashi"")
The vehicle we use to accomplish this is our real estate rental business.  

",within a few hours,89.0
32313094,"""The Meeting Place #4""",3720043,Jayson,Primary Urban Center,21.28584,-157.81536,Private room,,14,46,2023-06-15,0.75,8,0,2,"270300270000, #4, TA-045-643-5712-01",Private room in hostel,1,2019-03-06,4.76,4.26,4.8,4.76,4.91,4.93,4.67,1125,https://www.airbnb.com/rooms/32313094,True,"Aloha from Hawaii! 
I am born and raised in Hawaii and my wife Tokyo Japan.  We both love to travel and have brought many of our experiences to our real estate business.
We also love to go out to eat, all beach activities, (especially bbq's) and fishing.

Our passion is to globally change the direction of peoples lives. 
""Spread the Aloha"".
How we do that is bring people from around the world to live under one roof, treat each guest like family, give the opportunity to communicate face to face, and know what each guest wants before they ask for it. (Japanese call it ""Omotenashi"")
The vehicle we use to accomplish this is our real estate rental business.  

",within a few hours,89.0
42315454,The Meeting Place #6,3720043,Jayson,Primary Urban Center,21.2876,-157.81524,Private room,,5,20,2021-10-30,0.4,8,0,0,"270300270000, #6, TA-045-643-5712-01",Private room in hostel,1,2020-03-01,5.0,4.7,5.0,4.95,4.9,4.85,4.8,1125,https://www.airbnb.com/rooms/42315454,True,"Aloha from Hawaii! 
I am born and raised in Hawaii and my wife Tokyo Japan.  We both love to travel and have brought many of our experiences to our real estate business.
We also love to go out to eat, all beach activities, (especially bbq's) and fishing.

Our passion is to globally change the direction of peoples lives. 
""Spread the Aloha"".
How we do that is bring people from around the world to live under one roof, treat each guest like family, give the opportunity to communicate face to face, and know what each guest wants before they ask for it. (Japanese call it ""Omotenashi"")
The vehicle we use to accomplish this is our real estate rental business.  

",within a few hours,89.0
44756050,Kapiolani Residence D1,3720043,Jayson,Primary Urban Center,21.28956,-157.82938,Private room,,14,4,2022-01-21,0.1,8,0,0,"270030180000, D1, TA-116-502-9376-01",Private room in rental unit,1,2020-11-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/44756050,True,"Aloha from Hawaii! 
I am born and raised in Hawaii and my wife Tokyo Japan.  We both love to travel and have brought many of our experiences to our real estate business.
We also love to go out to eat, all beach activities, (especially bbq's) and fishing.

Our passion is to globally change the direction of peoples lives. 
""Spread the Aloha"".
How we do that is bring people from around the world to live under one roof, treat each guest like family, give the opportunity to communicate face to face, and know what each guest wants before they ask for it. (Japanese call it ""Omotenashi"")
The vehicle we use to accomplish this is our real estate rental business.  

",within a few hours,89.0
53881262,Room in shared house♪15-20mins walk to Waikiki,204704622,Momoyo,Primary Urban Center,21.29715,-157.82903,Private room,,30,0,,,3,0,0,,Private room in rental unit,2,,,,,,,,,1125,https://www.airbnb.com/rooms/53881262,False,,within a few hours,92.0
48287323,2 Bedroom Condo Suite w/Ocean View at HCR,73088478,Hanalei Colony Resort,North Shore Kauai,22.22105,-159.54498,Private room,,180,2,2021-06-26,0.06,5,327,0,58011027,Room in boutique hotel,3,2021-04-08,4.5,4.0,5.0,4.5,4.5,4.0,4.0,1125,https://www.airbnb.com/rooms/48287323,False,,a few days or more,0.0
48287422,2 Bedroom Oceanfront Condo Suite at HCR,73088478,Hanalei Colony Resort,North Shore Kauai,22.22105,-159.54498,Private room,,180,1,2021-06-30,0.03,5,331,0,58011027,Room in boutique hotel,3,2021-06-30,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/48287422,False,,a few days or more,0.0
674117186905772880,"Pool View, 1 King Bed OR 2 Doubles",276353549,Waikiki Heritage,Primary Urban Center,21.2802963,-157.8311537,Private room,999.0,1,0,,,5,364,0,"260030540000, TA-100-079-4624-01",Room in hotel,3,,,,,,,,,365,https://www.airbnb.com/rooms/674117186905772880,False,,within an hour,100.0
915283705582928850,A Room with a View,7312534,C & C,Primary Urban Center,21.28212,-157.82642,Private room,138.0,1,37,2024-03-09,4.16,4,208,37,"260210260000, 2612, TA-112-596-2752-01",Room in hotel,2,2023-07-01,4.73,4.86,4.89,4.68,4.84,4.86,4.78,1125,https://www.airbnb.com/rooms/915283705582928850,True,"Cam and I are happy to help plan your vacation, we are fairly knowledgeable about the island so feel free to ask us about surf spots, skydiving, hiking trails, delicious restaurants, secluded beaches or anything else you are interested in seeing or doing while you are here.",within an hour,100.0
43653835,Kapiolani Residence C2,3720043,Jayson,Primary Urban Center,21.28761,-157.82942,Private room,,14,11,2021-11-16,0.24,8,0,0,"270030180000, C2, TA-116-502-9376-01",Private room in rental unit,1,2020-07-15,4.91,4.82,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/43653835,True,"Aloha from Hawaii! 
I am born and raised in Hawaii and my wife Tokyo Japan.  We both love to travel and have brought many of our experiences to our real estate business.
We also love to go out to eat, all beach activities, (especially bbq's) and fishing.

Our passion is to globally change the direction of peoples lives. 
""Spread the Aloha"".
How we do that is bring people from around the world to live under one roof, treat each guest like family, give the opportunity to communicate face to face, and know what each guest wants before they ask for it. (Japanese call it ""Omotenashi"")
The vehicle we use to accomplish this is our real estate rental business.  

",within a few hours,89.0
438923,"North Shore Resort, Private room",2180698,Mary A.,Koolauloa,21.69981,-157.99452,Private room,100.0,3,456,2024-03-19,3.16,1,1,46,"570010270113, TA-050-396-3648-01",Private room in condo,2,2012-05-11,4.82,4.76,4.93,4.83,4.91,4.9,4.81,30,https://www.airbnb.com/rooms/438923,False,"My husband and I are semi retired but very active.  We golf, ride horse, active in our church, play bridge, swim everyday.  My son Garrett surfed made the MTV show, the 100ft wave. I've enjoyed traveling to Bali, Canada, Mexico, France, Portugal, Australia, New Zealand, Israel and Greece, All of the US, and Japan.  I built a house in Belize in the '70s.  Lived in Hawaii over 40 years.' 9 grand children and 2 sons, one great all live in Hawaii.",within an hour,100.0
994243991249186246,The Modern Honolulu - City View Hotel - King,478525949,Nester,Primary Urban Center,21.28501,-157.83916,Private room,237.0,1,0,,,3,127,0,Exempt,Private room in resort,2,,,,,,,,,1125,https://www.airbnb.com/rooms/994243991249186246,False,,within a few hours,75.0
31887773,The Meeting Place #3,3720043,Jayson,Primary Urban Center,21.28601,-157.81489,Private room,,14,37,2023-09-02,0.6,8,0,1,"270300270000, 8, TA-045-643-5712-01",Private room in hostel,1,2019-02-18,4.59,4.22,4.62,4.65,4.81,4.73,4.62,1125,https://www.airbnb.com/rooms/31887773,True,"Aloha from Hawaii! 
I am born and raised in Hawaii and my wife Tokyo Japan.  We both love to travel and have brought many of our experiences to our real estate business.
We also love to go out to eat, all beach activities, (especially bbq's) and fishing.

Our passion is to globally change the direction of peoples lives. 
""Spread the Aloha"".
How we do that is bring people from around the world to live under one roof, treat each guest like family, give the opportunity to communicate face to face, and know what each guest wants before they ask for it. (Japanese call it ""Omotenashi"")
The vehicle we use to accomplish this is our real estate rental business.  

",within a few hours,89.0
44464818,Kapiolani Residence C1,3720043,Jayson,Primary Urban Center,21.28814,-157.83133,Private room,,14,8,2021-11-08,0.2,8,0,0,"270030180000, C1, TA-116-502-9376-01",Private room in rental unit,1,2020-11-18,4.88,4.75,4.88,5.0,5.0,4.88,5.0,1125,https://www.airbnb.com/rooms/44464818,True,"Aloha from Hawaii! 
I am born and raised in Hawaii and my wife Tokyo Japan.  We both love to travel and have brought many of our experiences to our real estate business.
We also love to go out to eat, all beach activities, (especially bbq's) and fishing.

Our passion is to globally change the direction of peoples lives. 
""Spread the Aloha"".
How we do that is bring people from around the world to live under one roof, treat each guest like family, give the opportunity to communicate face to face, and know what each guest wants before they ask for it. (Japanese call it ""Omotenashi"")
The vehicle we use to accomplish this is our real estate rental business.  

",within a few hours,89.0
46104047,"Stay like a local, comfy in Wahiawa heights!",71672564,Richard,Central Oahu,21.50798,-157.99963,Private room,,2,4,2021-04-29,0.1,1,0,0,,Private room in rental unit,2,2020-11-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14,https://www.airbnb.com/rooms/46104047,False,,,
676360519568732343,"Beach resort with 1 bed, sofa bed, pool,kid's club",122551806,Anirban,Kihei-Makena,20.76675,-156.45791,Private room,,3,0,,,1,358,0,Exempt,Private room in resort,4,,,,,,,,,3,https://www.airbnb.com/rooms/676360519568732343,False,,,
16228682,Orchidland Bed and Breakfast (Private Room #2),20906962,William,Puna,19.54142,-154.98718,Private room,90.0,2,41,2023-04-01,0.47,2,179,1,,Private room in bed and breakfast,2,2016-12-29,4.83,4.41,4.76,4.73,4.59,4.68,4.63,29,https://www.airbnb.com/rooms/16228682,True,I am a widower.   I like mysteries and historical novels.   I fell in love with Hawaii as a young man of 22 when I was stationed here in the Navy.   It took me 30 years to get back here after I left.   I have been here for the last 18 year.   I know you will love Hawaii as much as I do.,within a few hours,100.0
710031640195176680,"4 nights at luxurious 5*resort
December 12-16,2022",238849136,Marija,South Kohala,19.92153,-155.87528,Private room,,4,0,,,1,358,0,,Private room in resort,6,,,,,,,,,4,https://www.airbnb.com/rooms/710031640195176680,False,,,
627522006654776140,1 bedroom resort on the beach,250861823,Steven,Lahaina,20.94972,-156.68944,Private room,395.0,7,0,,,1,89,0,Exempt,Private room in resort,4,,,,,,,,,7,https://www.airbnb.com/rooms/627522006654776140,False,,,
17657238,Green Sands Oasis Cabin #2,27713154,Deanne,Kau,18.9301,-155.6782,Private room,50.0,1,237,2024-03-12,2.83,7,318,46,,Private room in guesthouse,2,2017-05-05,4.71,4.63,4.82,4.76,4.89,4.9,4.7,30,https://www.airbnb.com/rooms/17657238,True,,within an hour,100.0
829958257328187570,Beautiful Maui Resort -2 Bedroom,198653429,Home Sweet,Lahaina,20.91576134243805,-156.69636504207483,Private room,,1,0,,,2,340,0,Exempt,Room in hotel,8,,,,,,,,,365,https://www.airbnb.com/rooms/829958257328187570,True,,within a few hours,86.0
1115122382480826538,10th Avenue Inn,791732,Ken,Puna,19.59660952360276,-154.96591696809034,Private room,65.0,1,0,,,4,80,0,,Private room in home,2,,,,,,,,,365,https://www.airbnb.com/rooms/1115122382480826538,True,"I love the Islands, taking care of guests
Great food and wine and organic farming. Building green as well. ",within an hour,100.0
1656273,Mike's House- Holomakani Room,8591101,Rina,Paia-Haiku,20.90597,-156.38232,Private room,103.0,1,408,2024-02-18,3.22,7,299,69,"260070120000, TA-085-716-5824-01",Private room in home,2,2013-10-22,4.68,4.7,4.87,4.86,4.92,4.91,4.78,28,https://www.airbnb.com/rooms/1656273,False,"We are born and raised in Hawaii; and part Hawaiian.  My husband was born and raised in Maui all his life.  I was born on Oahu and raised there and the Big Island before moving to Maui about 30 years ago.  We love and treasure our beautiful Hawaiian Islands. Our family includes our 3 beautiful children; Maikala, Nainoa, and Iwalani.  We love our life and never take for granted for what we have.  Live life to the fullest because life is precious and should be appreciated everyday!!!",within an hour,100.0
676309899194902120,Nice private one bedroom home with full bathroom,470654307,Gene,Puna,19.44257,-155.1708,Private room,112.0,1,7,2023-05-29,0.48,3,364,2,,Private room in home,2,2023-01-15,5.0,5.0,5.0,4.86,4.71,4.86,4.86,365,https://www.airbnb.com/rooms/676309899194902120,True,,within an hour,100.0
4032531,Orchidland Bed and Breakfast (Private room #1),20906962,William,Puna,19.54157,-154.98747,Private room,90.0,2,56,2023-03-15,0.51,2,365,0,,Private room in bed and breakfast,2,2015-02-19,4.91,4.64,4.79,4.82,4.86,4.79,4.84,29,https://www.airbnb.com/rooms/4032531,True,I am a widower.   I like mysteries and historical novels.   I fell in love with Hawaii as a young man of 22 when I was stationed here in the Navy.   It took me 30 years to get back here after I left.   I have been here for the last 18 year.   I know you will love Hawaii as much as I do.,within a few hours,100.0
49905170,"2-Beds, 2-Baths, Sleeps 6, 1 mile to National Park",229854,John,Puna,19.426191,-155.232437,Private room,1195.0,1,0,,,16,305,0,,Room in boutique hotel,4,,,,,,,,,365,https://www.airbnb.com/rooms/49905170,,"Aloha!

John is a seasoned Innkeeper who grew up in Northern New York. His educational path led him to Ohio State University, and his early career path brought him to Hawaii as a buyer for a mainland retail store in Oahu, where the Island's magic enchanted him. 

Volcano Village Estates is part of a group of Volcano bnb's that also includes Volcano Village Lodge.

Please feel free to contact us directly for questions about our properties.",within an hour,100.0
1071367189686517291,Kauai Beach - 1 Bedroom Suite,475554927,Adam,Lihue,21.9621200948897,-159.349907158735,Private room,626.0,180,0,,,17,323,0,Exempt,Private room in resort,4,,,,,,,,,1125,https://www.airbnb.com/rooms/1071367189686517291,False,,within an hour,100.0
1071365080016187991,Kauai Beach - Studio,475554927,Adam,Lihue,21.9621200948897,-159.349907158735,Private room,432.0,180,0,,,17,340,0,Exempt,Private room in resort,2,,,,,,,,,1125,https://www.airbnb.com/rooms/1071365080016187991,False,,within an hour,100.0
796992236106649087,Kauai Beach - Studio,475554927,Adam,Lihue,21.9621200948897,-159.349907158735,Private room,432.0,1,2,2023-03-15,0.15,17,303,0,"428017007000, TA-070-692-2496-04",Private room in resort,2,2023-02-23,5.0,5.0,5.0,5.0,4.5,4.5,5.0,1125,https://www.airbnb.com/rooms/796992236106649087,False,,within an hour,100.0
49903231,Accessible Cottage 1 mile to Volcano National Park,229854,John,Puna,19.426144,-155.232803,Private room,362.0,1,1,2022-08-12,0.05,16,345,0,,Room in boutique hotel,2,2022-08-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/49903231,,"Aloha!

John is a seasoned Innkeeper who grew up in Northern New York. His educational path led him to Ohio State University, and his early career path brought him to Hawaii as a buyer for a mainland retail store in Oahu, where the Island's magic enchanted him. 

Volcano Village Estates is part of a group of Volcano bnb's that also includes Volcano Village Lodge.

Please feel free to contact us directly for questions about our properties.",within an hour,100.0
49904867,"Modern Bungalow  1 mile to Park, Sleeps 2",229854,John,Puna,19.426191,-155.232437,Private room,410.0,1,7,2021-11-24,0.22,16,335,0,STVR 19-349192,Room in boutique hotel,2,2021-08-15,4.86,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/49904867,,"Aloha!

John is a seasoned Innkeeper who grew up in Northern New York. His educational path led him to Ohio State University, and his early career path brought him to Hawaii as a buyer for a mainland retail store in Oahu, where the Island's magic enchanted him. 

Volcano Village Estates is part of a group of Volcano bnb's that also includes Volcano Village Lodge.

Please feel free to contact us directly for questions about our properties.",within an hour,100.0
1075772601496985423,Charming Mala Pua Guesthouse,90122288,Sam,Puna,19.59053396497617,-154.98406145721674,Private room,71.0,1,8,2024-03-16,5.22,2,238,8,,Private room in home,3,2024-02-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/1075772601496985423,True,,within an hour,100.0
1062514863966696292,Kaila Aloha (Tropical Office),84780274,Danika,Puna,19.541038331232112,-154.9897207061576,Private room,49.0,2,2,2024-03-07,2.0,2,97,2,,Private room in home,1,2024-02-29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,35,https://www.airbnb.com/rooms/1062514863966696292,False,"Author, educator, and spoken word artist dividing my time between the Big Island of Hawaii and the Sunshine Coast of British Columbia.",within an hour,100.0
620412717822021383,Dreamy Queen Bed En-suite Private Room,436043447,Olivia,Puna,19.52459,-154.9958,Private room,48.0,14,0,,,4,59,0,,Private room in home,2,,,,,,,,,365,https://www.airbnb.com/rooms/620412717822021383,False,,within a few hours,100.0
49904985,"Luxury Bungalow w/Private Hot Tub,  1 mile to Park",229854,John,Puna,19.426191,-155.232437,Private room,811.0,1,2,2022-05-18,0.07,16,324,0,,Private room in bed and breakfast,4,2021-12-26,3.5,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/49904985,,"Aloha!

John is a seasoned Innkeeper who grew up in Northern New York. His educational path led him to Ohio State University, and his early career path brought him to Hawaii as a buyer for a mainland retail store in Oahu, where the Island's magic enchanted him. 

Volcano Village Estates is part of a group of Volcano bnb's that also includes Volcano Village Lodge.

Please feel free to contact us directly for questions about our properties.",within an hour,100.0
49904207,"Volcano Family Cottage, Breakfast, 1 mile to Park",229854,John,Puna,19.426144,-155.232803,Private room,649.0,1,6,2022-11-29,0.19,16,293,0,STVR 19-349192,Private room in bed and breakfast,5,2021-08-15,4.83,4.83,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/49904207,,"Aloha!

John is a seasoned Innkeeper who grew up in Northern New York. His educational path led him to Ohio State University, and his early career path brought him to Hawaii as a buyer for a mainland retail store in Oahu, where the Island's magic enchanted him. 

Volcano Village Estates is part of a group of Volcano bnb's that also includes Volcano Village Lodge.

Please feel free to contact us directly for questions about our properties.",within an hour,100.0
736337076937005532,Female Room - Artistic Tropical Private Full Bed,436043447,Olivia,Puna,19.52288,-154.99384,Private room,48.0,20,7,2024-03-01,0.42,4,68,3,,Private room in home,2,2022-11-09,5.0,4.71,4.71,4.86,5.0,5.0,4.86,60,https://www.airbnb.com/rooms/736337076937005532,False,,within a few hours,100.0
102918,Westin Maui Kaanapali Ocean Resort Villas-1BR,492687,Tony,Lahaina,20.93804,-156.69193,Private room,,4,21,2022-09-17,0.14,2,269,0,"440140030000, TA-139-329-5360-01",Room in boutique hotel,4,2011-08-30,4.4,4.85,4.85,4.6,4.85,4.8,4.86,14,https://www.airbnb.com/rooms/102918,False,"originally from idaho, love traveling, work in tech. Feel free to contact me if you any any questions.",within an hour,100.0
676273247865291615,Happy and Calm private bedroom w/full bathroom,470654307,Gene,Puna,19.44227,-155.1704,Private room,112.0,1,31,2024-03-12,1.74,3,363,19,,Private room in home,2,2022-10-04,4.94,4.84,4.87,4.94,4.97,4.87,4.94,365,https://www.airbnb.com/rooms/676273247865291615,True,,within an hour,100.0
677550979997969295,Luxury Ocean View Retreat: Deluxe 1-BR Lahaina.,439429870,Luxury,Lahaina,20.9495,-156.69093,Private room,437.0,2,4,2024-02-08,0.21,32,15,2,Exempt,Private room in resort,4,2022-08-30,5.0,4.75,4.75,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/677550979997969295,True,We are a family owned property management business that love to travel!,within an hour,100.0
